date,sentiment
2025-04-18,neutral
2025-04-18,negative
2025-04-19,negative
2025-04-20,positive
2025-04-21,negative
2025-04-21,negative
2025-04-21,negative
2025-04-21,negative
2025-04-22,negative
2025-04-22,negative
2025-04-22,neutral
2025-04-22,neutral
2025-04-22,negative
2025-04-22,neutral
2025-04-22,positive
2025-04-22,negative
2025-04-22,neutral
2025-04-22,negative
2025-04-22,neutral
2025-04-23,neutral
2025-04-23,negative
2025-04-23,negative
2025-04-23,negative
2025-04-23,negative
2025-04-23,negative
2025-04-23,neutral
2025-04-23,negative
2025-04-23,neutral
2025-04-23,neutral
2025-04-23,positive
2025-04-23,negative
2025-04-23,negative
2025-04-24,neutral
2025-04-24,negative
2025-04-24,negative
2025-04-24,negative
2025-04-24,positive
2025-04-24,negative
2025-04-24,neutral
2025-04-24,negative
2025-04-24,negative
2025-04-25,negative
2025-04-25,negative
2025-04-25,neutral
2025-04-25,positive
2025-04-25,neutral
2025-04-25,neutral
2025-04-25,positive
2025-04-25,positive
2025-04-25,neutral
2025-04-25,neutral
2025-04-25,negative
2025-04-25,positive
2025-04-25,neutral
2025-04-27,positive
2025-04-27,positive
2025-04-27,positive
2025-04-27,negative
2025-04-28,negative
2025-04-28,positive
2025-04-28,negative
2025-04-28,positive
2025-04-28,neutral
2025-04-28,negative
2025-04-28,neutral
2025-04-28,negative
2025-04-28,positive
2025-04-28,positive
2025-04-28,neutral
2025-04-29,negative
2025-04-29,negative
2025-04-29,negative
2025-04-29,neutral
2025-04-29,neutral
2025-04-29,negative
2025-04-29,negative
2025-04-29,neutral
2025-04-30,neutral
2025-04-30,neutral
2025-04-30,neutral
2025-04-30,positive
2025-04-30,negative
2025-04-30,neutral
2025-04-30,negative
2025-04-30,neutral
2025-04-30,neutral
2025-04-30,negative
2025-04-30,positive
2025-04-30,neutral
2025-04-30,neutral
2025-04-30,neutral
2025-04-30,neutral
2025-04-30,negative
2025-04-30,positive
2025-04-30,neutral
2025-05-01,neutral
2025-05-01,positive
2025-05-01,negative
2025-05-01,neutral
2025-05-01,negative
2025-05-01,positive
2025-05-01,negative
2025-05-01,neutral
2025-05-01,negative
2025-05-01,neutral
2025-05-01,positive
2025-05-01,positive
2025-05-01,positive
2025-05-01,neutral
2025-05-01,neutral
2025-05-01,neutral
2025-05-01,negative
2025-05-01,negative
2025-05-01,negative
2025-05-01,negative
2025-05-01,neutral
2025-05-01,neutral
2025-05-01,negative
2025-05-01,negative
2025-05-01,neutral
2025-05-01,negative
2025-05-01,negative
2025-05-01,neutral
2025-05-01,negative
2025-05-01,negative
2025-05-01,neutral
2025-05-01,negative
2025-05-01,negative
2025-05-01,negative
2025-05-01,neutral
2025-05-01,negative
2025-05-01,neutral
2025-05-01,neutral
2025-05-01,negative
2025-05-01,neutral
2025-05-01,positive
2025-05-01,neutral
2025-05-01,neutral
2025-05-01,neutral
2018-01-11,positive
2018-01-11,positive
2018-01-11,positive
2018-01-11,positive
2018-01-11,positive
2018-01-11,positive
2018-01-11,positive
2018-01-11,positive
2018-01-11,neutral
2018-02-17,positive
2018-02-17,positive
2018-04-01,positive
2018-05-28,neutral
2018-05-28,positive
2018-05-29,neutral
2018-05-29,neutral
2018-05-29,positive
2018-05-29,positive
2018-05-29,positive
2018-05-29,positive
2018-06-03,neutral
2018-06-07,neutral
2018-06-07,neutral
2018-06-07,neutral
2018-06-10,positive
2018-07-06,neutral
2018-07-06,neutral
2018-07-28,negative
2018-08-12,neutral
2018-08-12,neutral
2018-08-25,positive
2018-08-25,positive
2018-09-03,positive
2018-10-12,positive
2018-10-12,neutral
2018-10-12,positive
2018-10-12,negative
2018-10-12,negative
2018-10-12,positive
2018-10-12,negative
2018-10-12,neutral
2018-10-26,negative
2018-10-26,positive
2018-10-26,positive
2018-10-26,positive
2018-10-26,positive
2018-10-26,positive
2018-10-26,negative
2018-10-26,positive
2018-10-26,positive
2018-10-26,negative
2018-10-26,positive
2018-10-26,negative
2018-10-29,neutral
2018-10-29,positive
2018-10-29,negative
2018-10-29,positive
2018-10-29,positive
2018-10-29,positive
2018-10-29,positive
2018-10-29,neutral
2018-10-29,neutral
2018-10-29,neutral
2018-10-29,negative
2018-10-29,negative
2018-11-11,neutral
2018-11-16,positive
2018-11-16,negative
2018-11-16,neutral
2018-11-16,neutral
2018-11-16,neutral
2018-11-17,neutral
2018-11-17,neutral
2018-11-18,neutral
2018-11-18,neutral
2018-11-18,positive
2018-11-23,positive
2018-11-23,neutral
2018-11-23,negative
2018-11-23,neutral
2018-11-23,positive
2018-11-23,positive
2018-11-23,neutral
2018-11-23,neutral
2018-11-23,positive
2018-11-24,neutral
2018-12-19,positive
2018-12-19,positive
2018-12-19,positive
2018-12-19,neutral
2018-12-21,positive
2018-12-21,positive
2018-12-21,neutral
2018-12-21,neutral
2018-12-21,neutral
2018-12-21,positive
2018-12-21,positive
2018-12-21,negative
2018-12-21,positive
2018-12-21,positive
2018-12-24,positive
2018-12-24,neutral
2018-12-24,positive
2018-12-26,negative
2018-12-26,negative
2018-12-26,neutral
2018-12-26,positive
2018-12-26,positive
2018-12-26,positive
2018-12-26,positive
2018-12-26,positive
2019-01-01,neutral
2019-01-01,neutral
2019-01-01,positive
2019-01-13,positive
2019-01-13,neutral
2019-01-13,positive
2019-01-13,neutral
2019-01-20,positive
2019-01-20,neutral
2019-02-16,neutral
2019-02-16,positive
2019-02-18,neutral
2019-02-18,neutral
2019-02-18,positive
2019-02-18,negative
2019-02-18,positive
2019-02-18,positive
2019-02-23,positive
2019-02-24,negative
2019-02-25,positive
2019-02-25,neutral
2019-02-25,neutral
2019-02-25,positive
2019-02-25,positive
2019-02-25,neutral
2019-02-25,neutral
2019-03-05,positive
2019-03-05,neutral
2019-03-05,neutral
2019-03-08,negative
2019-03-08,neutral
2019-03-08,neutral
2019-03-31,negative
2019-04-07,positive
2019-04-07,positive
2019-04-07,neutral
2019-04-13,positive
2019-04-13,neutral
2019-04-14,negative
2019-04-14,positive
2019-04-20,positive
2019-04-24,neutral
2019-04-24,positive
2019-05-02,negative
2019-05-02,negative
2019-05-02,negative
2019-05-02,positive
2019-05-02,negative
2019-05-02,positive
2019-05-09,neutral
2019-05-09,negative
2019-05-09,negative
2019-05-09,negative
2019-05-09,positive
2019-05-09,negative
2019-05-09,neutral
2019-05-09,neutral
2019-05-11,neutral
2019-05-17,negative
2019-05-17,neutral
2019-05-17,neutral
2019-05-17,positive
2019-05-17,neutral
2019-05-17,positive
2019-05-17,negative
2019-05-24,positive
2019-05-24,negative
2019-05-24,negative
2019-05-24,negative
2019-05-24,negative
2019-05-24,negative
2019-05-25,neutral
2019-05-30,positive
2019-05-30,positive
2019-05-30,neutral
2019-05-30,neutral
2019-06-08,neutral
2019-06-15,negative
2019-06-15,positive
2019-06-16,positive
2019-06-22,positive
2019-06-30,positive
2019-07-14,positive
2019-07-20,positive
2019-07-20,neutral
2019-08-10,neutral
2019-08-10,positive
2019-08-24,neutral
2019-09-07,negative
2019-09-22,positive
2019-09-28,positive
2019-10-19,positive
2019-11-03,positive
2019-11-03,neutral
2019-11-03,positive
2019-11-03,neutral
2019-11-09,positive
2019-11-16,neutral
2019-11-17,neutral
2019-11-24,neutral
2019-11-24,neutral
2019-11-24,neutral
2019-11-24,positive
2019-12-01,positive
2019-12-07,positive
2019-12-08,positive
2019-12-22,neutral
2019-12-22,positive
2019-12-25,neutral
2020-01-05,negative
2020-01-05,positive
2020-01-25,positive
2020-01-25,positive
2020-02-02,positive
2020-02-15,positive
2020-02-22,positive
2020-02-23,positive
2020-03-08,positive
2020-03-29,positive
2020-03-29,positive
2020-04-05,neutral
2020-04-05,positive
2020-04-05,positive
2020-04-05,positive
2020-04-05,positive
2020-04-25,negative
2020-04-25,positive
2020-04-25,positive
2020-04-25,positive
2020-05-03,positive
2020-05-03,positive
2020-05-09,positive
2020-05-09,positive
2020-05-09,positive
2020-05-09,neutral
2020-05-17,neutral
2020-05-24,positive
2020-05-30,neutral
2020-05-30,negative
2020-05-30,neutral
2020-05-30,neutral
2020-05-30,positive
2020-05-30,neutral
2020-05-30,neutral
2020-05-30,negative
2020-05-31,negative
2020-05-31,positive
2020-05-31,neutral
2020-05-31,neutral
2020-05-31,neutral
2020-05-31,neutral
2020-05-31,positive
2020-05-31,negative
2020-06-07,positive
2020-06-21,positive
2020-06-21,positive
2020-06-21,negative
2020-07-03,positive
2020-07-03,negative
2020-07-05,positive
2020-07-12,positive
2020-07-19,positive
2020-07-19,negative
2020-07-26,positive
2020-08-01,negative
2020-08-01,negative
2020-08-16,positive
2020-08-23,positive
2020-08-23,positive
2020-08-30,positive
2020-09-07,positive
2020-09-12,positive
2020-09-26,positive
2020-09-27,positive
2020-09-27,positive
2020-10-24,negative
2020-10-24,positive
2020-11-22,positive
2020-11-22,positive
2020-11-26,positive
2020-11-28,positive
2020-11-28,positive
2020-11-29,positive
2021-01-31,positive
2021-02-21,positive
2021-03-28,positive
2021-04-11,positive
2021-04-25,positive
2021-05-01,positive
2021-05-09,positive
2021-05-30,positive
2021-05-30,negative
2021-05-31,positive
2021-05-31,negative
2021-06-06,positive
2021-06-12,positive
2021-06-20,positive
2021-06-27,positive
2021-07-05,positive
2021-07-05,positive
2021-07-17,positive
2021-08-10,positive
2021-08-22,positive
2021-08-22,positive
2021-09-19,positive
2021-09-19,positive
2021-10-03,positive
2021-10-03,positive
2021-10-17,positive
2021-10-23,positive
2021-10-31,negative
2021-11-14,positive
2021-12-04,positive
2021-12-25,negative
2022-01-09,negative
2022-02-12,positive
2022-02-13,negative
2022-02-21,positive
2022-02-21,positive
2022-02-21,positive
2022-02-21,positive
2022-02-21,positive
2022-04-17,positive
2022-06-01,positive
2022-06-01,positive
2022-06-01,positive
2022-06-18,positive
2022-06-18,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-04,positive
2022-07-17,positive
2022-07-17,positive
2022-07-17,positive
2022-07-17,positive
2022-07-17,positive
2022-07-17,positive
2022-07-17,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,negative
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,positive
2022-08-03,negative
2022-09-03,positive
2022-09-03,positive
2022-09-03,positive
2022-09-24,positive
2022-09-24,positive
2022-09-24,positive
2022-09-25,positive
2022-09-25,positive
2022-09-25,positive
2022-11-20,positive
2022-11-20,positive
2022-11-20,positive
2022-11-20,positive
2022-11-20,positive
2022-11-26,positive
2022-11-26,positive
2022-12-03,positive
2022-12-03,positive
2022-12-03,positive
2022-12-03,positive
2022-12-03,positive
2022-12-04,positive
2022-12-04,positive
2022-12-04,positive
2022-12-04,positive
2022-12-04,positive
2022-12-04,positive
2022-12-04,positive
2022-12-04,negative
2022-12-04,positive
2022-12-04,positive
2022-12-18,positive
2022-12-18,negative
2022-12-18,positive
2022-12-18,positive
2022-12-18,positive
2022-12-18,positive
2022-12-26,positive
2022-12-26,positive
2022-12-26,positive
2022-12-26,positive
2022-12-26,negative
2022-12-30,positive
2022-12-30,negative
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,negative
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,negative
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,positive
2022-12-30,negative
2022-12-30,positive
2022-12-30,positive
2023-01-01,positive
2023-01-01,positive
2023-01-08,positive
2023-01-08,positive
2023-01-15,positive
2023-01-15,positive
2023-02-04,positive
2023-02-04,positive
2023-02-18,positive
2023-02-18,positive
2023-02-18,positive
2023-02-18,positive
2023-02-18,positive
2023-02-19,positive
2023-02-19,positive
2023-02-19,positive
2023-02-19,positive
2023-02-19,positive
2023-03-05,positive
2023-03-05,positive
2023-03-05,positive
2023-03-05,positive
2023-03-05,positive
2023-03-05,positive
2023-03-05,positive
2023-03-11,positive
2023-03-11,positive
2023-03-11,positive
2023-03-11,positive
2023-03-11,positive
2023-03-12,positive
2023-03-12,positive
2023-03-12,positive
2023-03-12,positive
2023-03-12,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-17,positive
2023-03-25,positive
2023-04-09,positive
2023-04-09,positive
2023-04-09,positive
2023-04-09,positive
2023-04-09,positive
2023-04-09,positive
2023-04-30,positive
2023-04-30,positive
2023-04-30,positive
2023-04-30,positive
2023-04-30,positive
2023-05-14,positive
2023-05-14,positive
2023-05-20,positive
2023-05-20,positive
2023-06-03,positive
2023-06-03,positive
2023-06-03,positive
2023-06-03,negative
2023-06-03,positive
2023-07-09,positive
2023-07-09,positive
2023-07-09,positive
2023-07-16,positive
2023-07-16,negative
2023-07-16,positive
2023-07-16,positive
2023-07-16,positive
2023-07-16,positive
2023-08-13,positive
2023-08-13,positive
2023-08-13,positive
2023-08-13,positive
2023-08-13,positive
2023-08-13,positive
2023-08-20,positive
2023-08-20,positive
2023-08-20,positive
2023-08-20,positive
2023-08-20,positive
2023-08-20,negative
2023-09-02,positive
2023-09-02,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,positive
2023-09-17,neutral
2023-09-17,negative
2023-09-17,positive
2023-10-22,negative
2023-10-22,positive
2023-10-22,positive
2023-10-22,positive
2023-10-22,positive
2023-10-22,negative
2023-10-22,positive
2023-10-29,negative
2023-10-29,positive
2023-10-29,positive
2023-10-29,positive
2023-10-29,positive
2023-10-29,positive
2023-10-29,positive
2023-10-29,positive
2023-12-02,positive
2023-12-02,positive
2023-12-02,positive
2023-12-02,positive
2023-12-02,positive
2023-12-10,positive
2023-12-10,positive
2023-12-10,negative
2023-12-10,negative
2023-12-10,positive
2023-12-10,positive
2023-12-10,positive
2023-12-10,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,negative
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,negative
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2023-12-16,positive
2018-01-07,positive
2018-01-07,neutral
2018-01-07,positive
2018-01-07,positive
2018-01-07,positive
2018-01-07,positive
2018-01-07,neutral
2018-01-07,positive
2018-01-07,positive
2018-01-07,positive
2018-01-07,positive
2018-01-07,neutral
2018-01-07,neutral
2018-01-07,negative
2018-01-07,negative
2018-01-07,neutral
2018-01-07,negative
2018-01-07,positive
2018-01-07,neutral
2018-01-07,positive
2018-01-07,positive
2018-01-07,neutral
2018-01-07,neutral
2018-01-07,neutral
2018-01-07,neutral
2018-01-14,positive
2018-01-14,positive
2018-01-14,positive
2018-01-14,neutral
2018-01-14,positive
2018-01-14,neutral
2018-01-14,positive
2018-01-14,neutral
2018-01-14,positive
2018-01-14,negative
2018-01-14,negative
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,negative
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,positive
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,neutral
2018-01-14,negative
2018-01-14,neutral
2018-01-27,positive
2018-01-27,positive
2018-01-27,positive
2018-01-27,positive
2018-01-27,positive
2018-01-27,negative
2018-01-27,negative
2018-01-27,neutral
2018-01-27,neutral
2018-01-27,neutral
2018-01-27,neutral
2018-01-27,neutral
2018-01-27,negative
2018-01-27,negative
2018-01-27,negative
2018-01-27,negative
2018-01-27,negative
2018-01-27,neutral
2018-01-27,negative
2018-01-27,positive
2018-01-27,neutral
2018-01-27,neutral
2018-01-27,positive
2018-01-27,neutral
2018-01-27,neutral
2018-01-28,positive
2018-01-28,positive
2018-01-28,positive
2018-01-28,positive
2018-01-28,neutral
2018-01-28,positive
2018-01-28,neutral
2018-01-28,positive
2018-01-28,negative
2018-01-28,negative
2018-01-28,negative
2018-01-28,positive
2018-01-28,negative
2018-01-28,neutral
2018-01-28,negative
2018-01-28,negative
2018-01-28,neutral
2018-01-28,neutral
2018-01-28,positive
2018-01-28,neutral
2018-01-28,neutral
2018-01-28,positive
2018-01-28,neutral
2018-01-28,positive
2018-01-28,neutral
2018-02-03,positive
2018-02-03,neutral
2018-02-03,positive
2018-02-03,neutral
2018-02-03,positive
2018-02-03,positive
2018-02-03,neutral
2018-02-03,neutral
2018-02-03,positive
2018-02-03,negative
2018-02-03,neutral
2018-02-03,positive
2018-02-03,neutral
2018-02-03,neutral
2018-02-03,negative
2018-02-03,negative
2018-02-03,positive
2018-02-03,neutral
2018-02-03,negative
2018-02-03,positive
2018-02-03,negative
2018-02-03,positive
2018-02-03,neutral
2018-02-03,negative
2018-02-03,positive
2018-02-04,positive
2018-02-04,positive
2018-02-04,neutral
2018-02-04,positive
2018-02-04,positive
2018-02-04,neutral
2018-02-04,neutral
2018-02-04,positive
2018-02-04,positive
2018-02-04,positive
2018-02-04,negative
2018-02-04,neutral
2018-02-04,neutral
2018-02-04,neutral
2018-02-04,positive
2018-02-04,neutral
2018-02-04,neutral
2018-02-04,neutral
2018-02-04,negative
2018-02-04,positive
2018-02-04,negative
2018-02-04,negative
2018-02-04,neutral
2018-02-04,neutral
2018-02-04,negative
2018-02-10,positive
2018-02-10,negative
2018-02-10,positive
2018-02-10,neutral
2018-02-10,positive
2018-02-10,negative
2018-02-10,positive
2018-02-10,neutral
2018-02-10,positive
2018-02-10,positive
2018-02-10,positive
2018-02-10,neutral
2018-02-10,positive
2018-02-10,negative
2018-02-10,positive
2018-02-10,positive
2018-02-10,neutral
2018-02-10,positive
2018-02-10,positive
2018-02-10,neutral
2018-02-10,positive
2018-02-10,negative
2018-02-10,neutral
2018-02-10,positive
2018-02-10,neutral
2018-02-18,positive
2018-02-18,neutral
2018-02-18,positive
2018-02-18,positive
2018-02-18,neutral
2018-02-18,neutral
2018-02-18,positive
2018-02-18,neutral
2018-02-18,neutral
2018-02-18,neutral
2018-02-18,neutral
2018-02-18,neutral
2018-02-18,neutral
2018-02-18,positive
2018-02-18,positive
2018-02-18,positive
2018-02-18,negative
